rutaImagen,etiqueta,estado,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000229.jpg,pliers,exito,2.7801556089245696,5.871304121917122,8.833814802610215,9.592645192185383,9.999999999688807,9.999217781003608,9.999999999997454
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000230.jpg,pliers,exito,2.854297734173544,6.758558437659017,8.7630655055876,9.69501484363482,-9.999999999893962,9.99992134328849,9.999999999854637
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000231.jpg,pliers,exito,2.5800196287204633,5.2617186214457075,8.823297873126045,8.843956567985034,9.999999992161765,9.986881547993544,-9.99999999894816
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000232.jpg,pliers,exito,2.5443761147916786,7.958338433753865,7.746756035025221,8.780590436811645,-9.999999970792324,9.999876587119076,9.999999979601512
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000233.jpg,pliers,exito,2.79116341156713,5.685361435254075,9.886682638205855,9.962749716979932,9.999999999999387,9.99994823552302,9.999999999999835
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000234.jpg,pliers,exito,2.8906710830751745,6.831100911050896,9.589012954489313,9.883878302214335,-9.999999999992724,-9.999968897820857,-9.999999999994282
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000235.jpg,pliers,exito,2.679607354885806,7.333670716509595,8.556478848421676,9.892350572862647,-9.999999999984198,9.999978265563437,9.999999999970436
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000236.jpg,pliers,exito,2.835439337142079,6.175812201145752,9.62305782300251,9.938147941242596,9.999999999996966,9.999970745872277,-9.99999999999962
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000237.jpg,pliers,exito,2.638917042198202,7.780173669877646,8.09705754831265,8.918616764027371,-9.999999985802559,9.999949025324113,9.99999999993534
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000238.jpg,pliers,exito,2.5604613372279683,6.304105597954202,8.760170941544072,9.785713445225577,-9.999999999993385,9.99987595201723,-9.999999999910719
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000239.jpg,pliers,exito,2.673514130724773,5.702644780189438,8.476236671364758,9.516040178762736,9.99999999927659,9.999564366162202,9.999999999963473
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000240.jpg,pliers,exito,2.79687989762157,7.23867447217551,9.539849170305857,9.656727178603346,-9.999999999967015,-9.99992598544797,-9.99999999992843
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000241.jpg,pliers,exito,2.778828722078085,6.043736387736945,9.232640821711362,9.293413993815525,-9.999999999787576,9.998565907691615,9.99999999923817
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000242.jpg,pliers,exito,2.550583867547205,5.258503299420391,8.872753669589457,9.624031660212221,-9.99999999979694,9.998647262558302,9.999999999859256
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000243.jpg,pliers,exito,2.7252793103974415,6.842628666630036,8.77072195599465,9.318635787383892,9.999999999402283,9.999482122568153,9.999999998861716
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000244.jpg,pliers,exito,2.707265953369294,6.3799543020124485,9.293048802330864,9.722279017109786,9.999999999993975,-9.999999453367266,9.999999999925791
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000245.jpg,pliers,exito,2.4663181322023497,5.253019720425002,7.780246295367666,8.55579470162357,9.99999992259181,9.973677982695586,9.999999999401195
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000246.jpg,pliers,exito,2.654830711278343,5.598982009299111,8.97375128997871,8.877559205767898,9.999999994245815,9.993429518774596,9.999999999442947
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000247.jpg,pliers,exito,3.1830929574003224,9.999845832258279,9.999999984934316,9.9999976183449,-10.0,-9.99999999999955,10.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000248.jpg,pliers,exito,2.7449171779887984,7.2251148692956155,9.699211161974596,9.975064681734798,-9.999999999999403,-9.999999189424722,-9.999999999999819
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000249.jpg,pliers,exito,2.7001321521221353,7.38639461350357,8.24678300646672,9.039953148803367,-9.999999993981561,9.999921043279999,9.999999995527991
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000250.jpg,pliers,exito,2.711709308518561,5.859955294006982,8.616738747615358,9.03031288552334,9.999999994989242,9.995827949819208,9.999999999663595
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000251.jpg,pliers,exito,2.5908425118168568,5.304403297425743,8.86327517259754,8.603679331453877,9.999999981931945,9.977532606401002,9.999999999079016
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000252.jpg,pliers,exito,2.8087107365696746,5.840985505273183,9.152664931385264,9.111762318838336,9.99999999814775,9.997434725294621,-9.999999999797206
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000253.jpg,pliers,exito,2.8860160215847683,6.008207520632288,9.054775679042667,9.17664379191409,9.999999998366778,9.997573307648413,9.99999999994786
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000254.jpg,pliers,exito,2.7989288541345996,6.079872590109167,8.960104385181308,9.741070419062359,9.99999999990225,9.999756811757809,-9.999999999975
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000255.jpg,pliers,exito,2.879150045572708,6.298327847386807,9.30850146408323,9.840014018690086,9.999999999976357,9.99992445163785,9.999999999990337
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000256.jpg,pliers,exito,2.719536025358186,5.750020262053205,8.945176928111309,9.031216003444534,9.999999996899998,9.995731998828687,9.999999998745738
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000257.jpg,pliers,exito,3.0045487852174646,7.804323150286875,9.774871537859797,9.965875676620598,-9.999999999999202,-9.99999584754755,-9.999999999999748
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000258.jpg,pliers,exito,2.6504852595392276,6.024979120668902,8.304159118158568,9.274393126858685,9.99999999920851,9.998530877782175,9.999999997401764
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000259.jpg,pliers,exito,2.95029165361373,6.6842090421920695,9.76759084655588,9.989350072909362,-9.99999999999989,9.999995798426363,-9.99999999999991
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000260.jpg,pliers,exito,2.850166493368632,7.363550639051209,9.998300035729613,9.977347099682035,9.999999999999982,-9.999997526214736,9.999999999999972
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000261.jpg,pliers,exito,2.8381520285134885,7.100779083957748,9.513622782122704,9.90095442433849,9.999999999993076,9.99998968646365,-9.999999999995815
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000262.jpg,pliers,exito,2.86526723603978,6.90801704584984,9.285525144615985,9.799158500754142,9.999999999996305,9.999925535607508,-9.999999999960131
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000263.jpg,pliers,exito,2.6739505696352532,6.273143064442793,8.299559306632332,8.71134351832824,-9.999999976515882,9.994451251378417,9.99999999453872
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000264.jpg,pliers,exito,2.877617617199968,7.365357644011427,8.902858640034166,9.799215430268712,-9.999999999941977,9.999954986731582,-9.99999999996775
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000265.jpg,pliers,exito,2.7875370279397087,5.91321212401997,9.884622390617393,9.479644871343654,-9.99999999991631,9.998914183015062,-9.99999999998962
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000266.jpg,pliers,exito,2.6651134597989383,5.948807234513289,8.309867675738486,8.870748153183422,9.999999997231953,-9.999981013874915,-9.999999987049577
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000267.jpg,pliers,exito,2.61895869459771,6.046694743138245,8.79344009639228,8.737875280608352,9.999999988457262,9.993364264948136,9.999999996287702
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000268.jpg,pliers,exito,2.5280508987617836,6.454227997307014,7.62278200844868,8.472796209488674,-9.99999987512258,-9.991677341154807,-9.99999999661728
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000269.jpg,pliers,exito,2.9621720530598195,7.636728000992133,9.716347611123402,9.756430774324754,9.999999999988319,-9.99995561895603,9.999999999975442
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000270.jpg,pliers,exito,2.7136222387672086,5.592392357480765,9.86588960922083,9.274020806044259,9.99999999976556,9.997010696221466,9.999999999990823
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000271.jpg,pliers,exito,2.88340259895976,7.571631719486356,9.662177937896399,9.812412395302214,-9.999999999984341,9.999971150791263,9.999999999989763
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000272.jpg,pliers,exito,2.547634754004852,5.620210819313648,8.135465403222986,9.234604765456295,-9.999999997506375,9.996936820980508,-9.999999996984696
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000273.jpg,pliers,exito,2.5654156082782023,6.044819224500815,9.625486026528355,9.805119185905166,-9.999999999982096,-9.999863278381499,9.99999999998782
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000274.jpg,pliers,exito,3.0303781467322253,6.377055694160431,9.998006747234452,9.999152157570885,10.0,9.999999479100175,-10.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000275.jpg,pliers,exito,2.9172879743454985,6.347375067249483,9.043089350586524,9.895009049257366,-9.99999999999674,9.999974114340331,9.999999999982675
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000276.jpg,pliers,exito,2.4383718728389265,4.948049378809153,8.245878600367295,8.693313307459398,9.999999972583497,9.972787777130767,-9.999999999662958
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000277.jpg,pliers,exito,2.893578949207642,7.100455795612316,9.710106456315055,9.69474171926293,-9.999999999956637,-9.99987596828745,-9.99999999999582
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000278.jpg,pliers,exito,3.1060386904766566,6.897875911071962,9.999956991525632,9.999670307824312,-10.0,9.9999999168891,10.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000279.jpg,pliers,exito,2.638302290370663,7.329242250610517,9.886785455288079,9.582067834825361,9.99999999997448,-9.999997943767958,-9.99999999995844
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000280.jpg,pliers,exito,2.7620318984349828,5.603228034293785,9.978412534318558,9.960645769620992,9.999999999999762,9.999939431903819,-9.999999999999842
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000281.jpg,pliers,exito,2.8506283047960337,6.3063355094082185,9.64073262771984,9.839860869165543,-9.999999999988617,9.999863938410726,-9.999999999990745
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000282.jpg,pliers,exito,2.607370476540509,5.3398266117091,9.240784765063212,9.382741450165781,9.99999999947306,9.997202939401406,9.999999999999588
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000283.jpg,pliers,exito,2.709495105080271,7.513729754279294,8.238764772118486,9.124152645457457,-9.999999994662671,-9.999902601078867,-9.999999998965214
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000284.jpg,pliers,exito,2.877543877617745,7.195892713157447,8.936067033617825,9.848362126227714,-9.999999999964505,9.999980237049547,9.999999999985963
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000285.jpg,pliers,exito,3.041066719025028,7.072844259117031,9.889099786138821,9.990810988128151,9.999999999999934,9.999998948387958,9.999999999999966
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000286.jpg,pliers,exito,2.654789482158966,5.83154735521627,8.279010682593652,9.7151896035447,-9.99999999978715,-9.999513633648222,-9.999999999820714
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000287.jpg,pliers,exito,2.970613215378803,7.454891712066854,9.797423638649398,9.99660150843434,-9.999999999999982,9.99999941517409,9.999999999999984
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000288.jpg,pliers,exito,2.842676438632415,7.25828998899202,9.431598136518925,9.96115588979065,9.99999999999797,9.999996587835977,-9.999999999999773
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000289.jpg,pliers,exito,2.633391122665552,7.139626464798258,8.019022765587529,9.131175778501024,-9.999999997580083,9.999419184938057,9.999999993610801
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000290.jpg,pliers,exito,3.1140585657106477,9.706208722072278,9.999900134786236,9.998049620581476,-10.0,9.999999983615846,10.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000291.jpg,pliers,exito,2.539386665522147,5.802397047260848,9.56883380216611,9.954589742409507,9.999999999998183,9.999968353077909,-9.999999999999005
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000292.jpg,pliers,exito,2.7481628166817944,6.615024299355222,9.4614561003898,9.389343187707654,-9.99999999993209,9.999966277997745,-9.999999999638451
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000293.jpg,pliers,exito,2.8101014046757853,7.198579244721118,9.025252620892097,9.689001554057194,9.999999999897724,9.999885767049072,-9.99999999991185
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000294.jpg,pliers,exito,2.7066233090547938,6.400293929233525,8.718224033407065,9.265157015608377,9.999999998520023,9.999764342397697,-9.99999999911452
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000295.jpg,pliers,exito,3.05251713248803,7.5321976681953124,9.864790917847724,9.984418508437578,9.99999999999989,-9.999997385063926,-9.999999999999854
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000296.jpg,pliers,exito,2.7136436069983207,6.095633328689228,8.841063076670272,9.713126964285632,9.999999999903505,9.999656332746385,9.99999999989307
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000297.jpg,pliers,exito,3.0101886328230285,8.362054554162109,9.49621870216621,9.87415336477566,-9.999999999992884,9.999992230589205,9.999999999989694
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000298.jpg,pliers,exito,2.8995982946798198,6.371666796588918,9.187176371868262,9.461989032389845,9.999999999609313,9.99936173770038,-9.999999999987034
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000299.jpg,pliers,exito,2.4617419713466564,5.400435353046994,7.843414784059699,9.949098631410786,-9.999999999992184,9.999975094271838,-9.99999999997866
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000300.jpg,pliers,exito,2.8893875344564544,5.972561848124293,9.474675981503392,9.490782682313695,9.999999999778192,9.999003893717468,9.9999999999974
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000301.jpg,pliers,exito,2.773785378582263,5.7581589410138045,9.744508447103646,9.952923917678769,9.999999999998815,9.999987011271221,-9.999999999999073
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000302.jpg,pliers,exito,2.8508311092881713,7.969763395887385,9.97546520402295,9.922071108378509,9.999999999999241,9.99999328873572,-9.999999999999492
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000303.jpg,pliers,exito,2.661466117976643,6.829638471839389,9.859760239483682,9.865915756169215,-9.99999999999446,9.999981348929223,9.999999999998176
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000304.jpg,pliers,exito,2.6209693759597013,6.466303618216297,8.05012775204529,9.191278476589137,9.99999999835885,9.998676429726359,9.999999995098833
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000305.jpg,pliers,exito,3.0251613368935444,6.650916272570453,9.367403683297109,9.875144036869795,9.999999999985157,9.999932260156903,-9.999999999996987
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000306.jpg,pliers,exito,2.822296765372472,6.213137870782304,9.817206141515346,9.482404813131595,9.999999999968077,9.999968979680814,-9.999999999895685
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000307.jpg,pliers,exito,2.5743738974291546,5.513867652000389,8.276971263421029,9.99896690720264,-9.999999999999979,-9.999998329253591,-9.99999999999997
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000308.jpg,pliers,exito,2.6906065567594797,7.08681839300681,8.836595161313392,9.823139599683142,-9.99999999997097,9.999988935978266,9.999999999950933
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000309.jpg,pliers,exito,2.4087587351038913,5.282653655717944,7.891889604986442,8.381760184667323,-9.999999874483258,9.961574851445889,9.999999985407346
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000310.jpg,pliers,exito,3.04438778081726,6.855048045896489,9.669992556225177,9.942799914954458,9.999999999999508,9.999982997893103,9.999999999997604
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000311.jpg,pliers,exito,2.6153607781288417,5.374123866630017,8.750172719107592,9.385869501122254,9.99999999902315,9.997230147714227,-9.999999999993427
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000312.jpg,pliers,exito,2.6943558561607146,5.509181621294199,9.695903018235809,9.950412569479505,-9.999999999999577,-9.999932801009585,9.99999999999821
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000313.jpg,pliers,exito,2.7968247286562913,5.714240149987961,9.83689350399939,9.97588622080767,9.99999999999964,9.999969431600716,9.999999999999828
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000314.jpg,pliers,exito,2.916423565299359,8.468349885381992,9.810158604495959,9.912201607257877,9.999999999997952,9.999995812319233,-9.999999999997273
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000315.jpg,pliers,exito,2.748269824857214,7.292684806120611,8.956786693311852,9.937448841273117,9.999999999994577,-9.999992504813616,-9.999999999993594
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000316.jpg,pliers,exito,2.9402149034528633,6.29257537542609,9.249162652446248,9.761193633036044,-9.999999999942608,-9.999961846622107,-9.999999999987795
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000317.jpg,pliers,exito,3.184700019878026,10.0,10.0,10.0,-10.0,10.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000318.jpg,pliers,exito,2.692017795460254,6.155999558034078,9.04424814265313,9.81180617233749,-9.999999999959934,-9.999844144912316,9.999999999971509
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000319.jpg,pliers,exito,2.8100766297833535,6.317051144407615,8.93220399503387,9.71004003297277,-9.99999999991344,-9.999778105995214,9.999999999901132
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000320.jpg,pliers,exito,2.762268074555721,5.681826006050202,9.920196752629757,9.835445426070343,9.999999999994259,9.999715822236862,-9.999999999997941
